page,pagesource,title,speaker,dateposted,duration,link
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,The sea we've hardly seen,Melissa Garren,"Informative, Fascinating",11:37,https://www.ted.com/talks/melissa_garren_the_sea_we_ve_hardly_seen
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,"Cheap, effective shelter for disaster relief",Michael McDaniel,"Ingenious, Inspiring", 7:50,https://www.ted.com/talks/michael_mcdaniel_cheap_effective_shelter_for_disaster_relief
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,3 new ways to kill mosquitoes,Bart Knols,"Ingenious, Fascinating",10:20,https://www.ted.com/talks/bart_knols_cheese_dogs_and_pills_to_end_malaria
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Beethoven the businessman,José Bowen,"Informative, Fascinating",12:49,https://www.ted.com/talks/jose_bowen_beethoven_the_businessman
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,From stigma to supermodel,Rick Guidotti,"Inspiring, Beautiful",18:04,https://www.ted.com/talks/rick_guidotti_from_stigma_to_supermodel
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,A teen just trying to figure it out,Tavi Gevinson,"Inspiring, Courageous", 7:30,https://www.ted.com/talks/tavi_gevinson_a_teen_just_trying_to_figure_it_out
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Perspective is everything,Rory Sutherland,"Informative, Persuasive",18:24,https://www.ted.com/talks/rory_sutherland_perspective_is_everything
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Gaming for understanding,Brenda Romero,"Inspiring, Ingenious", 9:23,https://www.ted.com/talks/brenda_brathwaite_gaming_for_understanding
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,How to use a paper towel,Joe Smith,"Funny, Informative", 4:31,https://www.ted.com/talks/joe_smith_how_to_use_a_paper_towel
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,How to buy happiness,Michael Norton,"Inspiring, Informative",10:58,https://www.ted.com/talks/michael_norton_how_to_buy_happiness
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,How I repaired my own heart,Tal Golesworthy,"Ingenious, Inspiring",13:14,https://www.ted.com/talks/tal_golesworthy_how_i_repaired_my_own_heart
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Let's put birth control back on the agenda,Melinda Gates,"Persuasive, Informative",25:27,https://www.ted.com/talks/melinda_gates_let_s_put_birth_control_back_on_the_agenda
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Moral behavior in animals,Frans de Waal,"Fascinating, Informative",16:52,https://www.ted.com/talks/frans_de_waal_do_animals_have_morals
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,The other inconvenient truth,Jonathan Foley,"Informative, Persuasive",17:46,https://www.ted.com/talks/jonathan_foley_the_other_inconvenient_truth
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,I am a pirate,Rick Falkvinge,"Inspiring, Persuasive",18:17,https://www.ted.com/talks/rick_falkvinge_i_am_a_pirate
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Inventing is the easy part. Marketing takes work,Daniel Schnitzer,"Informative, Persuasive", 5:38,https://www.ted.com/talks/daniel_schnitzer_inventing_is_the_easy_part
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Let's talk about dying,Peter Saul,"Courageous, Informative",13:19,https://www.ted.com/talks/peter_saul_let_s_talk_about_dying
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Make data more human,Jer Thorp,"Fascinating, Informative",17:22,https://www.ted.com/talks/jer_thorp_make_data_more_human
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Victims of the city,Mark Raymond,"Inspiring, Informative",19:51,https://www.ted.com/talks/mark_raymond_victims_of_the_city
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Beautiful artificial limbs,Scott Summit,"Inspiring, Beautiful",11:03,https://www.ted.com/talks/scott_summit_beautiful_artificial_limbs
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Why you will fail to have a great career,Larry Smith,"Inspiring, Funny",15:15,https://www.ted.com/talks/larry_smith_why_you_will_fail_to_have_a_great_career
13,https://www.ted.com/talks?event=tedx&page=13&sort=newest,Design to challenge reality,Kelli Anderson,"Inspiring, Funny",15:53,https://www.ted.com/talks/kelli_anderson_design_to_challenge_reality
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,The sibling bond,Jeffrey Kluger,"Informative, Inspiring",20:54,https://www.ted.com/talks/jeffrey_kluger_the_sibling_bond
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,All your devices can be hacked,Avi Rubin,"Informative, Fascinating",16:56,https://www.ted.com/talks/avi_rubin_all_your_devices_can_be_hacked
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,My immigration story,Tan Le,"Inspiring, Courageous",12:16,https://www.ted.com/talks/tan_le_my_immigration_story
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Comedy is translation,Chris Bliss,"Funny, Persuasive",16:00,https://www.ted.com/talks/chris_bliss_comedy_is_translation
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Look up for a change,Lucianne Walkowicz,"Inspiring, Informative",11:09,https://www.ted.com/talks/lucianne_walkowicz_look_up_for_a_change
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,The true cost of oil,Garth Lenz,"Persuasive, Informative",17:40,https://www.ted.com/talks/garth_lenz_images_of_beauty_and_devastation
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,How mobile phones power disaster relief,Paul Conneally,"Informative, Persuasive",10:57,https://www.ted.com/talks/paul_conneally_digital_humanitarianism
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,How do you save a shark you know nothing about?,Simon Berrow,"Informative, Fascinating",16:46,https://www.ted.com/talks/simon_berrow_how_do_you_save_a_shark_you_know_nothing_about
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Crowdsource your health,Lucien Engelen,"Informative, Ingenious", 6:12,https://www.ted.com/talks/lucien_engelen_crowdsource_your_health
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,"""Family Tree""",Inara George,"Beautiful, Inspiring", 3:19,https://www.ted.com/talks/inara_george_sings_family_tree
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,What you don't know about marriage,Jenna McCarthy,"Funny, Informative",11:17,https://www.ted.com/talks/jenna_mccarthy_what_you_don_t_know_about_marriage
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Deaf in the military,Keith Nolan,"Inspiring, Courageous",18:38,https://www.ted.com/talks/keith_nolan_deaf_in_the_military
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Everyday leadership,Drew Dudley,"Inspiring, Funny", 6:14,https://www.ted.com/talks/drew_dudley_everyday_leadership
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Where are the baby dinosaurs?,Jack Horner,"Funny, Informative",18:23,https://www.ted.com/talks/jack_horner_shape_shifting_dinosaurs
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,"Non-lethal weapons, a moral hazard?",Stephen Coleman,"Informative, Persuasive",17:32,https://www.ted.com/talks/stephen_coleman_the_moral_dangers_of_non_lethal_weapons
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,The secret structure of great talks,Nancy Duarte,"Inspiring, Informative",18:10,https://www.ted.com/talks/nancy_duarte_the_secret_structure_of_great_talks
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Let's bridge the digital divide!,Aleph Molinari,"Inspiring, Informative", 9:54,https://www.ted.com/talks/aleph_molinari_let_s_bridge_the_digital_divide
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,The universal anesthesia machine,Erica Frenkel,"Ingenious, Informative",11:23,https://www.ted.com/talks/erica_frenkel_the_universal_anesthesia_machine
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,The happy secret to better work,Shawn Achor,"Inspiring, Funny",12:20,https://www.ted.com/talks/shawn_achor_the_happy_secret_to_better_work
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Why I chose a gun,Peter van Uhm,"Inspiring, Persuasive",17:10,https://www.ted.com/talks/peter_van_uhm_why_i_chose_a_gun
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,What happens inside those massive warehouses?,Mick Mountz,"Ingenious, Informative",12:06,https://www.ted.com/talks/mick_mountz_the_hidden_world_of_box_packing
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Hedonistic sustainability,Bjarke Ingels,"Inspiring, Ingenious",22:15,https://www.ted.com/talks/bjarke_ingels_hedonistic_sustainability
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Doctors make mistakes. Can we talk about that?,Brian Goldman,"Courageous, Inspiring",19:28,https://www.ted.com/talks/brian_goldman_doctors_make_mistakes_can_we_talk_about_that
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Is there a real you?,Julian Baggini,"Inspiring, Fascinating",11:59,https://www.ted.com/talks/julian_baggini_is_there_a_real_you
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Plant fuels that could power a jet,Bilal Bomani,"Informative, Ingenious",14:29,https://www.ted.com/talks/bilal_bomani_plant_fuels_that_could_power_a_jet
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,The beautiful math behind the world's ugliest music,Scott Rickard,"Fascinating, Informative", 9:43,https://www.ted.com/talks/scott_rickard_the_beautiful_math_behind_the_ugliest_music
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Three types of online attack,Mikko Hypponen,"Informative, Persuasive", 9:23,https://www.ted.com/talks/mikko_hypponen_three_types_of_online_attack
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,The debut of the British Paraorchestra,Charles Hazlewood + British Paraorchestra,"Inspiring, Beautiful",13:36,https://www.ted.com/talks/the_debut_of_the_british_paraorchestra
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,"Thorium, an alternative nuclear fuel",Kirk Sorensen,"Informative, Fascinating", 9:59,https://www.ted.com/talks/kirk_sorensen_thorium_an_alternative_nuclear_fuel
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Animations of unseeable biology,Drew Berry,"Fascinating, Beautiful", 9:08,https://www.ted.com/talks/drew_berry_animations_of_unseeable_biology
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,In defense of dialogue,Jonas Gahr Støre,"Persuasive, Inspiring",14:58,https://www.ted.com/talks/jonas_gahr_store_in_defense_of_dialogue
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Be suspicious of simple stories,Tyler Cowen,"Persuasive, Funny",15:57,https://www.ted.com/talks/tyler_cowen_be_suspicious_of_stories
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,Can astronomers help doctors?,Michelle Borkin,"Ingenious, Inspiring", 9:41,https://www.ted.com/talks/michelle_borkin_can_astronomers_help_doctors
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,"Change our culture, change our world",Nate Garvis,"Inspiring, Persuasive",10:32,https://www.ted.com/talks/nate_garvis_change_our_culture_change_our_world
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,"1,000 TED Talks in six words",Sebastian Wernicke,"Funny, Ingenious", 7:34,https://www.ted.com/talks/sebastian_wernicke_1000_tedtalks_6_words
14,https://www.ted.com/talks?event=tedx&page=14&sort=newest,The global power shift,Paddy Ashdown,"Persuasive, Informative",18:29,https://www.ted.com/talks/paddy_ashdown_the_global_power_shift
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,There are no scraps of men,Alberto Cairo,"Inspiring, Courageous",19:02,https://www.ted.com/talks/alberto_cairo_there_are_no_scraps_of_men
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Medicine for the 99 percent,Thomas Pogge,"Persuasive, Ingenious",18:05,https://www.ted.com/talks/thomas_pogge_medicine_for_the_99_percent
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,My subversive (garden) plot,Roger Doiron,"Inspiring, Persuasive",18:49,https://www.ted.com/talks/roger_doiron_my_subversive_garden_plot
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,An unexpected place of healing,Ramona Pierson,"Inspiring, Courageous",11:13,https://www.ted.com/talks/ramona_pierson_an_unexpected_place_of_healing
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,What happens when an NGO admits failure,David Damberger,"Courageous, Inspiring",13:00,https://www.ted.com/talks/david_damberger_what_happens_when_an_ngo_admits_failure
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,The world's smallest 3D printer,Klaus Stadlmann,"Ingenious, Informative", 8:28,https://www.ted.com/talks/klaus_stadlmann_the_world_s_smallest_3d_printer
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Massive-scale online collaboration,Luis von Ahn,"Ingenious, Inspiring",16:39,https://www.ted.com/talks/luis_von_ahn_massive_scale_online_collaboration
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,How to topple a dictator,Srdja Popovic,"Inspiring, Informative",12:02,https://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,How many lives can you live?,Sarah Kay,"Beautiful, Inspiring",12:15,https://www.ted.com/talks/sarah_kay_how_many_lives_can_you_live
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Don't misrepresent Africa,Leslie Dodson,"Informative, Persuasive",11:26,https://www.ted.com/talks/leslie_dodson_don_t_misrepresent_africa
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,"Dance vs. powerpoint, a modest proposal",John Bohannon,"Beautiful, Inspiring",11:17,https://www.ted.com/talks/john_bohannon_dance_vs_powerpoint_a_modest_proposal
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Living beyond limits,Amy Purdy,"Inspiring, Courageous", 9:44,https://www.ted.com/talks/amy_purdy_living_beyond_limits
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,A garden in my apartment,Britta Riley,"Inspiring, Ingenious", 7:52,https://www.ted.com/talks/britta_riley_a_garden_in_my_apartment
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,How to defend Earth from asteroids,Phil Plait,"Funny, Fascinating",14:16,https://www.ted.com/talks/phil_plait_how_to_defend_earth_from_asteroids
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Being young and making an impact,Natalie Warne,"Inspiring, Courageous",12:49,https://www.ted.com/talks/natalie_warne_being_young_and_making_an_impact
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,How games make kids smarter,Gabe Zichermann,"Informative, Inspiring",16:18,https://www.ted.com/talks/gabe_zichermann_how_games_make_kids_smarter
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,A 12-year-old app developer,Thomas Suarez,"Inspiring, Funny", 4:40,https://www.ted.com/talks/thomas_suarez_a_12_year_old_app_developer
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Open science now!,Michael Nielsen,"Persuasive, Inspiring",16:22,https://www.ted.com/talks/michael_nielsen_open_science_now
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,6 ways to save the internet,Roger McNamee,"Informative, Persuasive",15:33,https://www.ted.com/talks/roger_mcnamee_six_ways_to_save_the_internet
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,The shared experience of absurdity,Charlie Todd,"Funny, Inspiring",12:04,https://www.ted.com/talks/charlie_todd_the_shared_experience_of_absurdity
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,The right to understand,Sandra Fisher-Martins,"Persuasive, Inspiring",15:42,https://www.ted.com/talks/sandra_fisher_martins_the_right_to_understand
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,How mobile phones helped solve two murders,Paul Lewis,"Informative, Persuasive",16:53,https://www.ted.com/talks/paul_lewis_crowdsourcing_the_news
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Open-source cancer research,Jay Bradner,"Inspiring, Ingenious",12:47,https://www.ted.com/talks/jay_bradner_open_source_cancer_research
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,How cyberattacks threaten real-world peace,Guy-Philippe Goldstein,"Informative, Persuasive", 9:24,https://www.ted.com/talks/guy_philippe_goldstein_how_cyberattacks_threaten_real_world_peace
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Finding life we can't imagine,Christoph Adami,"Fascinating, Informative",18:51,https://www.ted.com/talks/christophe_adami_finding_life_we_can_t_imagine
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,What we learned from 5 million books,Jean-Baptiste Michel + Erez Lieberman Aiden,"Funny, Fascinating",14:08,https://www.ted.com/talks/what_we_learned_from_5_million_books
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Welcome to the genomic revolution,Richard Resnick,"Fascinating, Informative",11:02,https://www.ted.com/talks/richard_resnick_welcome_to_the_genomic_revolution
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,My father the forger,Sarah Kaminsky,"Inspiring, Courageous",14:00,https://www.ted.com/talks/sarah_kaminsky
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,The great penguin rescue,Dyan deNapoli,"Inspiring, Informative",11:43,https://www.ted.com/talks/dyan_denapoli_the_great_penguin_rescue
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Meet e-Patient Dave,Dave deBronkart,"Inspiring, Informative",16:31,https://www.ted.com/talks/dave_debronkart_meet_e_patient_dave
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,"A manifesto for play, for Bulgaria and beyond",Steve Keil,"Inspiring, Persuasive",17:56,https://www.ted.com/talks/steve_keil_a_manifesto_for_play_for_bulgaria_and_beyond
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Medicine's future? There's an app for that,Daniel Kraft,"Fascinating, Informative",18:21,https://www.ted.com/talks/daniel_kraft_medicine_s_future
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Is anatomy destiny?,Alice Dreger,"Informative, Fascinating",18:48,https://www.ted.com/talks/alice_dreger_is_anatomy_destiny
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,"We need a ""moral operating system""",Damon Horowitz,"Inspiring, Persuasive",16:18,https://www.ted.com/talks/damon_horowitz
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,Faith versus tradition in Islam,Mustafa Akyol,"Informative, Persuasive",17:11,https://www.ted.com/talks/mustafa_akyol_faith_versus_tradition_in_islam
15,https://www.ted.com/talks?event=tedx&page=15&sort=newest,My friend Richard Feynman,Leonard Susskind,"Inspiring, Fascinating",14:41,https://www.ted.com/talks/leonard_susskind_my_friend_richard_feynman
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Distant time and the hint of a multiverse,Sean Carroll,"Fascinating, Informative",15:54,https://www.ted.com/talks/sean_carroll_distant_time_and_the_hint_of_a_multiverse
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Using nature to grow batteries,Angela Belcher,"Ingenious, Fascinating",10:25,https://www.ted.com/talks/angela_belcher_using_nature_to_grow_batteries
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,The security mirage,Bruce Schneier,"Informative, Persuasive",21:05,https://www.ted.com/talks/bruce_schneier
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,A radical experiment in empathy,Sam Richards,"Persuasive, Courageous",18:07,https://www.ted.com/talks/sam_richards_a_radical_experiment_in_empathy
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,The antidote to apathy,Dave Meslin,"Inspiring, Persuasive", 7:05,https://www.ted.com/talks/dave_meslin_the_antidote_to_apathy
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,A song inspired by the ocean,Jackson Browne,"Beautiful, Inspiring", 4:26,https://www.ted.com/talks/jackson_browne_if_i_could_be_anywhere
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Don't insist on English!,Patricia Ryan,"Inspiring, Persuasive",10:35,https://www.ted.com/talks/patricia_ryan_ideas_in_all_languages_not_just_english
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Singing the primal mystery,Claron McFadden,"Beautiful, Fascinating",10:54,https://www.ted.com/talks/claron_mcfadden_singing_the_primal_mystery
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,It's time to question bio-engineering,Paul Root Wolpe,"Fascinating, Informative",19:42,https://www.ted.com/talks/paul_root_wolpe_it_s_time_to_question_bio_engineering
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Why light needs darkness,Rogier van der Heide,"Inspiring, Beautiful",16:51,https://www.ted.com/talks/rogier_van_der_heide_why_light_needs_darkness
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,How to keep rivers and streams flowing,Rob Harmon,"Informative, Ingenious", 8:46,https://www.ted.com/talks/rob_harmon_how_the_market_can_keep_streams_flowing
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,The linguistic genius of babies,Patricia Kuhl,"Fascinating, Informative",10:17,https://www.ted.com/talks/patricia_kuhl_the_linguistic_genius_of_babies
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,A whistleblower you haven't heard,Geert Chatrou,"Beautiful, Fascinating",11:56,https://www.ted.com/talks/a_whistleblower_you_haven_t_heard
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,How to make work-life balance work,Nigel Marsh,"Inspiring, Persuasive",10:05,https://www.ted.com/talks/nigel_marsh_how_to_make_work_life_balance_work
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Are we born to run?,Christopher McDougall,"Inspiring, Fascinating",15:52,https://www.ted.com/talks/christopher_mcdougall_are_we_born_to_run
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,"Know thyself, with a brain scanner",Ariel Garten,"Fascinating, Informative",15:04,https://www.ted.com/talks/ariel_garten_know_thyself_with_a_brain_scanner
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Visualizing the medical data explosion,Anders Ynnerman,"Fascinating, Informative",16:36,https://www.ted.com/talks/anders_ynnerman_visualizing_the_medical_data_explosion
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,The economic injustice of plastic,Van Jones,"Inspiring, Persuasive",12:49,https://www.ted.com/talks/van_jones_the_economic_injustice_of_plastic
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Gaming to re-engage boys in learning,Ali Carr-Chellman,"Informative, Persuasive",12:30,https://www.ted.com/talks/ali_carr_chellman_gaming_to_re_engage_boys_in_learning
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,The 3 A's of awesome,Neil Pasricha,"Inspiring, Beautiful",17:33,https://www.ted.com/talks/neil_pasricha_the_3_a_s_of_awesome
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Your brain on improv,Charles Limb,"Fascinating, Informative",16:31,https://www.ted.com/talks/charles_limb_your_brain_on_improv
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,On reading the Koran,Lesley Hazleton,"Informative, Inspiring", 9:33,https://www.ted.com/talks/lesley_hazelton_on_reading_the_koran
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,The power of vulnerability,Brené Brown,"Inspiring, Courageous",20:19,https://www.ted.com/talks/brene_brown_on_vulnerability
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,3 stories of local eco-entrepreneurship,Majora Carter,"Inspiring, Persuasive",17:59,https://www.ted.com/talks/majora_carter_3_stories_of_local_ecoactivism
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,The case for collaborative consumption,Rachel Botsman,"Inspiring, Persuasive",16:34,https://www.ted.com/talks/rachel_botsman_the_case_for_collaborative_consumption
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,How to learn? From mistakes,Diana Laufenberg,"Inspiring, Persuasive",10:05,https://www.ted.com/talks/diana_laufenberg_3_ways_to_teach
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,How I taught rats to sniff out land mines,Bart Weetjens,"Ingenious, Inspiring",12:11,https://www.ted.com/talks/bart_weetjens_how_i_taught_rats_to_sniff_out_land_mines
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,"The walk from ""no"" to ""yes""",William Ury,"Inspiring, Persuasive",18:45,https://www.ted.com/talks/william_ury
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,What's wrong with our food system,Birke Baehr,"Inspiring, Persuasive", 5:14,https://www.ted.com/talks/birke_baehr_what_s_wrong_with_our_food_system
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Creative houses from reclaimed stuff,Dan Phillips,"Inspiring, Ingenious",17:57,https://www.ted.com/talks/dan_phillips_creative_houses_from_reclaimed_stuff
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Why work doesn't happen at work,Jason Fried,"Inspiring, Persuasive",15:21,https://www.ted.com/talks/jason_fried_why_work_doesn_t_happen_at_work
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Protecting the brain against concussion,Kim Gorgens,"Informative, Persuasive", 9:21,https://www.ted.com/talks/kim_gorgens_protecting_the_brain_against_concussion
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,What a bike ride can teach you,Shimon Schocken,"Inspiring, Courageous",15:46,https://www.ted.com/talks/shimon_schocken_s_rides_of_hope
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,America's native prisoners of war,Aaron Huey,"Courageous, Informative",15:27,https://www.ted.com/talks/aaron_huey
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,Natural pest control ... using bugs!,Shimon Steinberg,"Informative, Persuasive",15:23,https://www.ted.com/talks/shimon_steinberg_natural_pest_control_using_bugs
16,https://www.ted.com/talks?event=tedx&page=16&sort=newest,What nonprofits can learn from Coca-Cola,Melinda Gates,"Inspiring, Persuasive",16:28,https://www.ted.com/talks/melinda_french_gates_what_nonprofits_can_learn_from_coca_cola
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,The good news of the decade? We're winning the war against child mortality,Hans Rosling,"Informative, Persuasive",15:34,https://www.ted.com/talks/hans_rosling_the_good_news_of_the_decade
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,How Mr. Condom made Thailand a better place for life and love,Mechai Viravaidya,"Funny, Inspiring",13:50,https://www.ted.com/talks/mechai_viravaidya_how_mr_condom_made_thailand_a_better_place
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,The shape-shifting future of the mobile phone,Fabian Hemmert,"Ingenious, Inspiring", 4:15,https://www.ted.com/talks/fabian_hemmert_the_shape_shifting_future_of_the_mobile_phone
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Why the live arts matter,Ben Cameron,"Inspiring, Persuasive",12:44,https://www.ted.com/talks/ben_cameron_tedxyyc
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,The political chemistry of oil,Lisa Margonelli,"Informative, Persuasive",17:14,https://www.ted.com/talks/lisa_margonelli_the_political_chemistry_of_oil
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,The game layer on top of the world,Seth Priebatsch,"Fascinating, Informative",12:02,https://www.ted.com/talks/seth_priebatsch_the_game_layer_on_top_of_the_world
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,The oil spill's toxic trade-off,Susan Shaw,"Informative, Persuasive",16:42,https://www.ted.com/talks/susan_shaw_the_oil_spill_s_toxic_trade_off
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,The oil spill's unseen villains — and victims,Carl Safina,"Persuasive, Informative",19:55,https://www.ted.com/talks/carl_safina_the_oil_spill_s_unseen_culprits_victims
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Obesity + hunger = 1 global food issue,Ellen  Gustafson,"Informative, Persuasive",11:15,https://www.ted.com/talks/ellen_gustafson_obesity_hunger_1_global_food_issue
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Retrofitting suburbia,Ellen Dunham-Jones,"Informative, Persuasive",19:23,https://www.ted.com/talks/ellen_dunham_jones_retrofitting_suburbia
